,loss,accuracy,val_loss,val_accuracy
35,0.5265041589736938,0.912830650806427,0.5245001912117004,0.9262411594390869
36,0.5219991207122803,0.925148069858551,0.5202046036720276,0.9338061213493347
37,0.5176100134849548,0.9215160012245178,0.5158640742301941,0.9323877096176147
38,0.513312578201294,0.9286221861839294,0.5115159749984741,0.9267139434814453
39,0.509014368057251,0.9305171966552734,0.5072614550590515,0.9290780425071716
40,0.5047608017921448,0.9260165691375732,0.503061056137085,0.9347517490386963
41,0.5005137920379639,0.9316225647926331,0.49882712960243225,0.9314420819282532
42,0.49636906385421753,0.9340702891349792,0.4946731626987457,0.9323877096176147
43,0.49213844537734985,0.9337544441223145,0.4905857443809509,0.9465721249580383
44,0.48794466257095337,0.9368337988853455,0.48649266362190247,0.9465721249580383
45,0.48384860157966614,0.9386498332023621,0.4823882281780243,0.9390071034431458
46,0.4798179268836975,0.9363600611686707,0.47839245200157166,0.9479905366897583
47,0.4757952392101288,0.9382550120353699,0.4744349420070648,0.9323877096176147
48,0.4716756045818329,0.9396762847900391,0.4706023037433624,0.9546099305152893
49,0.4677422344684601,0.9436241388320923,0.4664938151836395,0.9371158480644226
50,0.46382009983062744,0.9409396052360535,0.46257004141807556,0.9456264972686768
51,0.45993518829345703,0.9416502118110657,0.4587194621562958,0.950827419757843
52,0.4560603201389313,0.9459928870201111,0.45492666959762573,0.9394798874855042
53,0.45229166746139526,0.9418081045150757,0.4511076509952545,0.9470449090003967
54,0.4483834505081177,0.9448085427284241,0.44735288619995117,0.9503546357154846
55,0.44461968541145325,0.9440189599990845,0.44367796182632446,0.9513002634048462
56,0.440959095954895,0.9469403624534607,0.4399961531162262,0.9489361643791199
57,0.43730494379997253,0.9448085427284241,0.4363900423049927,0.950827419757843
58,0.4336787462234497,0.9480457901954651,0.43295595049858093,0.9456264972686768
59,0.43010199069976807,0.9455981254577637,0.42941153049468994,0.9565011858940125
60,0.42658111453056335,0.9473351836204529,0.4259283244609833,0.9565011858940125
61,0.42311859130859375,0.9479668140411377,0.42237070202827454,0.9565011858940125
62,0.4196079969406128,0.9482826590538025,0.41892942786216736,0.9555555582046509
63,0.4162968695163727,0.9498618245124817,0.41556861996650696,0.9560283422470093
64,0.41287150979042053,0.9487563967704773,0.41226595640182495,0.950827419757843
65,0.4095214009284973,0.9478089213371277,0.40899351239204407,0.9565011858940125
66,0.40616557002067566,0.9492301344871521,0.4057219922542572,0.9541370868682861
67,0.4029098451137543,0.9482036828994751,0.40262851119041443,0.9579195976257324
68,0.39977380633354187,0.9519147276878357,0.39935681223869324,0.9555555582046509
69,0.3965926468372345,0.9510461688041687,0.3962743878364563,0.9565011858940125
70,0.3934307396411896,0.9512830376625061,0.39315760135650635,0.9560283422470093
71,0.3903404474258423,0.9500986933708191,0.39014020562171936,0.9565011858940125
72,0.38732096552848816,0.9511251449584961,0.38709256052970886,0.9565011858940125
73,0.3843096196651459,0.9522305727005005,0.38413456082344055,0.9555555582046509
74,0.38134700059890747,0.9497039318084717,0.38122323155403137,0.9583924412727356
75,0.3783789873123169,0.9514409899711609,0.37828007340431213,0.9569739699363708
76,0.375414103269577,0.9521515965461731,0.3754725754261017,0.9550827145576477
77,0.3725869953632355,0.9508092999458313,0.37259021401405334,0.9569739699363708
78,0.3699198067188263,0.9532570242881775,0.36995190382003784,0.9536643028259277
79,0.3669590651988983,0.9511251449584961,0.3670266568660736,0.9569739699363708
80,0.3642004430294037,0.9517568349838257,0.36431828141212463,0.9565011858940125
81,0.3614554703235626,0.9528622031211853,0.36160963773727417,0.9569739699363708
82,0.3587926924228668,0.9525463581085205,0.35896411538124084,0.9583924412727356
83,0.35608771443367004,0.9537307620048523,0.3563322126865387,0.9565011858940125
84,0.35350850224494934,0.9534149169921875,0.3538822531700134,0.9560283422470093
85,0.3508647680282593,0.9540466070175171,0.35119298100471497,0.9583924412727356
86,0.3482830822467804,0.9531780481338501,0.3486691117286682,0.9569739699363708
87,0.34576618671417236,0.9542834758758545,0.34617626667022705,0.9583924412727356
88,0.34325215220451355,0.9542834758758545,0.3437645137310028,0.9565011858940125
89,0.3408263027667999,0.9531780481338501,0.3412708342075348,0.9583924412727356
90,0.33837053179740906,0.9530990719795227,0.3389527201652527,0.9617021083831787
91,0.3359452188014984,0.9557836651802063,0.3364739716053009,0.9583924412727356
92,0.3335651159286499,0.9537307620048523,0.3341330289840698,0.9593380689620972
93,0.3313465118408203,0.9549151062965393,0.33181536197662354,0.9583924412727356
94,0.32895544171333313,0.9549151062965393,0.32953184843063354,0.958865225315094
95,0.32669079303741455,0.9552309513092041,0.3272918164730072,0.9607564806938171
96,0.32436853647232056,0.9561784267425537,0.3250725567340851,0.9617021083831787
97,0.3221181631088257,0.9543623924255371,0.3228475749492645,0.9617021083831787
98,0.3198539912700653,0.9566521644592285,0.3208000063896179,0.9560283422470093
99,0.3177931308746338,0.9555467963218689,0.31856048107147217,0.9598108530044556
